type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,47157001500,Black,144,9/25/2022,0,0.5,7/1/2023
Census Tract,47157001600,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157001700,Other,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157001900,Black,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157002000,Black,144,9/25/2022,1,0.75,7/1/2023
Census Tract,47157002100,Black,144,9/25/2022,1,1,7/1/2023
Census Tract,47157002400,Black,144,9/25/2022,1,4,7/1/2023
Census Tract,47157002500,Other,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157002600,White,144,9/25/2022,0,0.5,7/1/2023
Census Tract,47157002700,Black,144,9/25/2022,1,2.25,7/1/2023
Census Tract,47157002800,Black,144,9/25/2022,0,2.5,7/1/2023
Census Tract,47157002900,White,144,9/25/2022,0,1,7/1/2023
Census Tract,47157003000,White,144,9/25/2022,0,0.5,7/1/2023
Census Tract,47157003100,White,144,9/25/2022,0,0.5,7/1/2023
Census Tract,47157003200,White,144,9/25/2022,0,4,7/1/2023
Census Tract,47157003300,White,144,9/25/2022,1,0,7/1/2023
Census Tract,47157003400,White,144,9/25/2022,0,3.5,7/1/2023
Census Tract,47157003500,White,144,9/25/2022,1,0.5,7/1/2023
Census Tract,47157003600,Other,144,9/25/2022,0,1.25,7/1/2023
Census Tract,47157003700,Black,144,9/25/2022,0,2.5,7/1/2023
Census Tract,47157003800,Black,144,9/25/2022,0,1,7/1/2023
Census Tract,47157003900,Black,144,9/25/2022,0,3.75,7/1/2023
Census Tract,47157004200,White,144,9/25/2022,3,1.5,7/1/2023
Census Tract,47157004300,White,144,9/25/2022,2,0.5,7/1/2023
Census Tract,47157004500,Black,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157004600,Black,144,9/25/2022,0,1,7/1/2023
Census Tract,47157005000,Black,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157005300,Black,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157005500,Black,144,9/25/2022,0,1,7/1/2023
Census Tract,47157005600,Black,144,9/25/2022,16,2.75,7/1/2023
Census Tract,47157005700,Black,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157005800,Black,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157005900,Black,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157006000,Black,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157006200,Black,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157006300,White,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157006400,Black,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157006500,Black,144,9/25/2022,1,1,7/1/2023
Census Tract,47157006600,White,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157006700,Black,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157006800,Black,144,9/25/2022,1,0.5,7/1/2023
Census Tract,47157006900,Black,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157007000,Black,144,9/25/2022,1,5.25,7/1/2023
Census Tract,47157007100,White,144,9/25/2022,1,0.5,7/1/2023
Census Tract,47157007200,White,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157007300,Other,144,9/25/2022,0,2,7/1/2023
Census Tract,47157007400,White,144,9/25/2022,0,2.5,7/1/2023
Census Tract,47157007500,Black,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157007810,Black,144,9/25/2022,15,1,7/1/2023
Census Tract,47157007821,Black,144,9/25/2022,1,2.75,7/1/2023
Census Tract,47157007822,Black,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157007900,Black,144,9/25/2022,2,2.5,7/1/2023
Census Tract,47157008000,Black,144,9/25/2022,2,5.75,7/1/2023
Census Tract,47157008110,Black,144,9/25/2022,0,4,7/1/2023
Census Tract,47157008120,Black,144,9/25/2022,7,4,7/1/2023
Census Tract,47157008200,Black,144,9/25/2022,0,4.75,7/1/2023
Census Tract,47157008500,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157008600,White,144,9/25/2022,1,3.75,7/1/2023
Census Tract,47157008700,White,144,9/25/2022,3,1.75,7/1/2023
Census Tract,47157008800,Other,144,9/25/2022,1,2.75,7/1/2023
Census Tract,47157008900,Other,144,9/25/2022,1,1,7/1/2023
Census Tract,47157009100,Latinx,144,9/25/2022,0,0,7/1/2023
Census Tract,47157009200,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157009300,White,144,9/25/2022,0,2.75,7/1/2023
Census Tract,47157009400,White,144,9/25/2022,0,1,7/1/2023
Census Tract,47157009500,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157009600,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157009700,Black,144,9/25/2022,0,2,7/1/2023
Census Tract,47157009800,Other,144,9/25/2022,3,1.5,7/1/2023
Census Tract,47157009901,Other,144,9/25/2022,5,1.25,7/1/2023
Census Tract,47157009902,Black,144,9/25/2022,7,3.75,7/1/2023
Census Tract,47157010000,Black,144,9/25/2022,3,3.5,7/1/2023
Census Tract,47157010110,Black,144,9/25/2022,3,8.5,7/1/2023
Census Tract,47157010120,Black,144,9/25/2022,4,5.5,7/1/2023
Census Tract,47157010210,Black,144,9/25/2022,4,6.5,7/1/2023
Census Tract,47157010220,Black,144,9/25/2022,3,5,7/1/2023
Census Tract,47157010300,Black,144,9/25/2022,1,2,7/1/2023
Census Tract,47157010500,Black,144,9/25/2022,2,1.25,7/1/2023
Census Tract,47157010610,Black,144,9/25/2022,15,4.25,7/1/2023
Census Tract,47157010620,Black,144,9/25/2022,0,8,7/1/2023
Census Tract,47157010630,Black,144,9/25/2022,7,4.75,7/1/2023
Census Tract,47157010710,Black,144,9/25/2022,0,1.25,7/1/2023
Census Tract,47157010720,Black,144,9/25/2022,1,2.75,7/1/2023
Census Tract,47157010810,Black,144,9/25/2022,6,5,7/1/2023
Census Tract,47157010820,Black,144,9/25/2022,22,4,7/1/2023
Census Tract,47157011010,Black,144,9/25/2022,4,2.75,7/1/2023
Census Tract,47157011020,Black,144,9/25/2022,1,2.5,7/1/2023
Census Tract,47157011100,Black,144,9/25/2022,1,0.5,7/1/2023
Census Tract,47157011200,Black,144,9/25/2022,1,1.5,7/1/2023
Census Tract,47157011300,Black,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157011400,Black,144,9/25/2022,4,1.5,7/1/2023
Census Tract,47157011500,Black,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157011600,Black,144,9/25/2022,0,0,7/1/2023
Census Tract,47157011700,Black,144,9/25/2022,1,0.75,7/1/2023
Census Tract,47157011800,Other,144,9/25/2022,1,2,7/1/2023
Census Tract,47157020101,Black,144,9/25/2022,3,3.5,7/1/2023
Census Tract,47157020102,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157020210,White,144,9/25/2022,1,1.25,7/1/2023
Census Tract,47157020221,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020222,Other,144,9/25/2022,1,1.75,7/1/2023
Census Tract,47157020300,White,144,9/25/2022,3,1.75,7/1/2023
Census Tract,47157020400,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157020511,Black,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020512,Black,144,9/25/2022,6,8.5,7/1/2023
Census Tract,47157020521,Black,144,9/25/2022,1,3,7/1/2023
Census Tract,47157020523,Black,144,9/25/2022,6,4.5,7/1/2023
Census Tract,47157020524,Black,144,9/25/2022,1,3.25,7/1/2023
Census Tract,47157020531,Black,144,9/25/2022,3,4.5,7/1/2023
Census Tract,47157020532,Black,144,9/25/2022,6,5.25,7/1/2023
Census Tract,47157020541,Black,144,9/25/2022,8,4,7/1/2023
Census Tract,47157020542,Black,144,9/25/2022,8,16.25,7/1/2023
Census Tract,47157020610,Black,144,9/25/2022,6,1.5,7/1/2023
Census Tract,47157020621,Black,144,9/25/2022,7,6.5,7/1/2023
Census Tract,47157020622,White,144,9/25/2022,0,6.5,7/1/2023
Census Tract,47157020632,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020633,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157020634,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020635,White,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157020642,White,144,9/25/2022,2,1.25,7/1/2023
Census Tract,47157020643,White,144,9/25/2022,0,2,7/1/2023
Census Tract,47157020644,Black,144,9/25/2022,0,3.25,7/1/2023
Census Tract,47157020651,White,144,9/25/2022,1,1.5,7/1/2023
Census Tract,47157020652,White,144,9/25/2022,0,3.25,7/1/2023
Census Tract,47157020700,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020810,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157020820,White,144,9/25/2022,3,0.5,7/1/2023
Census Tract,47157020831,White,144,9/25/2022,1,0.75,7/1/2023
Census Tract,47157020832,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157020900,White,144,9/25/2022,1,1.5,7/1/2023
Census Tract,47157021010,Black,144,9/25/2022,6,7.5,7/1/2023
Census Tract,47157021020,White,144,9/25/2022,0,1.25,7/1/2023
Census Tract,47157021111,Black,144,9/25/2022,1,3,7/1/2023
Census Tract,47157021112,Other,144,9/25/2022,4,1.5,7/1/2023
Census Tract,47157021113,Other,144,9/25/2022,2,1.5,7/1/2023
Census Tract,47157021121,Black,144,9/25/2022,9,3.75,7/1/2023
Census Tract,47157021122,Other,144,9/25/2022,1,2.5,7/1/2023
Census Tract,47157021124,Other,144,9/25/2022,3,8,7/1/2023
Census Tract,47157021125,White,144,9/25/2022,2,2.75,7/1/2023
Census Tract,47157021126,Other,144,9/25/2022,16,4.25,7/1/2023
Census Tract,47157021135,Black,144,9/25/2022,1,6.5,7/1/2023
Census Tract,47157021136,White,144,9/25/2022,1,1.25,7/1/2023
Census Tract,47157021137,White,144,9/25/2022,8,4,7/1/2023
Census Tract,47157021138,Black,144,9/25/2022,3,1.25,7/1/2023
Census Tract,47157021139,White,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157021140,White,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157021141,Black,144,9/25/2022,6,4,7/1/2023
Census Tract,47157021142,White,144,9/25/2022,2,0.75,7/1/2023
Census Tract,47157021200,Black,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021311,White,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157021312,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157021320,White,144,9/25/2022,0,4.25,7/1/2023
Census Tract,47157021331,White,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157021333,Black,144,9/25/2022,19,11,7/1/2023
Census Tract,47157021334,Black,144,9/25/2022,13,11.5,7/1/2023
Census Tract,47157021341,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021342,Other,144,9/25/2022,15,8,7/1/2023
Census Tract,47157021351,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021352,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021353,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021410,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021420,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021430,White,144,9/25/2022,0,1.5,7/1/2023
Census Tract,47157021510,Black,144,9/25/2022,2,11,7/1/2023
Census Tract,47157021520,Other,144,9/25/2022,4,0.75,7/1/2023
Census Tract,47157021530,White,144,9/25/2022,0,0.25,7/1/2023
Census Tract,47157021540,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021611,White,144,9/25/2022,1,0.25,7/1/2023
Census Tract,47157021612,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021613,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021620,Black,144,9/25/2022,0,0,7/1/2023
Census Tract,47157021710,Black,144,9/25/2022,2,1.75,7/1/2023
Census Tract,47157021721,Black,144,9/25/2022,29,13.25,7/1/2023
Census Tract,47157021724,Black,144,9/25/2022,0,4,7/1/2023
Census Tract,47157021725,Black,144,9/25/2022,6,10.5,7/1/2023
Census Tract,47157021726,Black,144,9/25/2022,14,4.75,7/1/2023
Census Tract,47157021731,Black,144,9/25/2022,1,2.25,7/1/2023
Census Tract,47157021732,Black,144,9/25/2022,49,11.25,7/1/2023
Census Tract,47157021741,Black,144,9/25/2022,2,7,7/1/2023
Census Tract,47157021744,Black,144,9/25/2022,2,3,7/1/2023
Census Tract,47157021745,Black,144,9/25/2022,0,3.75,7/1/2023
Census Tract,47157021746,Black,144,9/25/2022,0,5,7/1/2023
Census Tract,47157021747,Black,144,9/25/2022,3,4,7/1/2023
Census Tract,47157021751,Black,144,9/25/2022,4,3.75,7/1/2023
Census Tract,47157021752,Black,144,9/25/2022,2,2.5,7/1/2023
Census Tract,47157021753,Black,144,9/25/2022,1,1.25,7/1/2023
Census Tract,47157021754,Black,144,9/25/2022,2,3.25,7/1/2023
Census Tract,47157021900,Black,144,9/25/2022,2,1.5,7/1/2023
Census Tract,47157022022,Black,144,9/25/2022,39,25.75,7/1/2023
Census Tract,47157022023,Black,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157022024,Black,144,9/25/2022,1,1,7/1/2023
Census Tract,47157022111,Black,144,9/25/2022,1,7,7/1/2023
Census Tract,47157022112,Black,144,9/25/2022,19,16,7/1/2023
Census Tract,47157022121,Black,144,9/25/2022,0,2.5,7/1/2023
Census Tract,47157022122,Black,144,9/25/2022,1,7,7/1/2023
Census Tract,47157022130,Black,144,9/25/2022,0,3.25,7/1/2023
Census Tract,47157022210,Black,144,9/25/2022,5,1.5,7/1/2023
Census Tract,47157022220,Black,144,9/25/2022,2,3.25,7/1/2023
Census Tract,47157022310,Black,144,9/25/2022,1,6.75,7/1/2023
Census Tract,47157022321,Black,144,9/25/2022,2,2,7/1/2023
Census Tract,47157022322,Black,144,9/25/2022,0,1.25,7/1/2023
Census Tract,47157022330,Black,144,9/25/2022,0,0.75,7/1/2023
Census Tract,47157022410,Black,144,9/25/2022,0,1.75,7/1/2023
Census Tract,47157022500,Black,144,9/25/2022,19,3,7/1/2023
Census Tract,47157022600,Black,144,9/25/2022,0,6.75,7/1/2023
Census Tract,47157022700,Black,144,9/25/2022,2,2,7/1/2023
Census Tract,47157980100,White,144,9/25/2022,0,0,7/1/2023
Census Tract,47157980200,Other,144,9/25/2022,0,0,7/1/2023
Census Tract,47157980300,Other,144,9/25/2022,0,0,7/1/2023
Census Tract,47157980400,Black,144,9/25/2022,0,0,7/1/2023
Census Tract,sealed,,144,9/25/2022,0,1.25,7/1/2023
Census Tract,47157000100,White,143,9/18/2022,3,1.75,7/1/2023
Census Tract,47157000200,Black,143,9/18/2022,3,1,7/1/2023
Census Tract,47157000300,Black,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157000400,Black,143,9/18/2022,1,1.5,7/1/2023
Census Tract,47157000600,Black,143,9/18/2022,1,0.75,7/1/2023
Census Tract,47157000700,Black,143,9/18/2022,72,10.25,7/1/2023
Census Tract,47157000800,Black,143,9/18/2022,1,1.75,7/1/2023
Census Tract,47157000900,Black,143,9/18/2022,2,2.75,7/1/2023
Census Tract,47157001100,Other,143,9/18/2022,3,2.25,7/1/2023
Census Tract,47157001200,Other,143,9/18/2022,3,2.75,7/1/2023
Census Tract,47157001300,Black,143,9/18/2022,3,3.5,7/1/2023
Census Tract,47157001400,Black,143,9/18/2022,1,1,7/1/2023
Census Tract,47157001500,Black,143,9/18/2022,0,1.75,7/1/2023
Census Tract,47157001600,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157001700,Other,143,9/18/2022,0,1,7/1/2023
Census Tract,47157001900,Black,143,9/18/2022,3,0.5,7/1/2023
Census Tract,47157002000,Black,143,9/18/2022,2,0.5,7/1/2023
Census Tract,47157002100,Black,143,9/18/2022,2,1.25,7/1/2023
Census Tract,47157002400,Black,143,9/18/2022,0,5.25,7/1/2023
Census Tract,47157002500,Other,143,9/18/2022,1,1.25,7/1/2023
Census Tract,47157002600,White,143,9/18/2022,1,1.25,7/1/2023
Census Tract,47157002700,Black,143,9/18/2022,0,3.5,7/1/2023
Census Tract,47157002800,Black,143,9/18/2022,2,2.5,7/1/2023
Census Tract,47157002900,White,143,9/18/2022,0,0.75,7/1/2023
Census Tract,47157003000,White,143,9/18/2022,3,0.25,7/1/2023
Census Tract,47157003100,White,143,9/18/2022,0,1.25,7/1/2023
Census Tract,47157003200,White,143,9/18/2022,6,2.5,7/1/2023
Census Tract,47157003300,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157003400,White,143,9/18/2022,3,1.5,7/1/2023
Census Tract,47157003500,White,143,9/18/2022,1,2,7/1/2023
Census Tract,47157003600,Other,143,9/18/2022,2,0.75,7/1/2023
Census Tract,47157003700,Black,143,9/18/2022,0,3,7/1/2023
Census Tract,47157003800,Black,143,9/18/2022,2,0.75,7/1/2023
Census Tract,47157003900,Black,143,9/18/2022,0,3.75,7/1/2023
Census Tract,47157004200,White,143,9/18/2022,2,4.25,7/1/2023
Census Tract,47157004300,White,143,9/18/2022,1,0.75,7/1/2023
Census Tract,47157004500,Black,143,9/18/2022,0,1,7/1/2023
Census Tract,47157004600,Black,143,9/18/2022,1,1.25,7/1/2023
Census Tract,47157005000,Black,143,9/18/2022,1,0.5,7/1/2023
Census Tract,47157005300,Black,143,9/18/2022,1,0.75,7/1/2023
Census Tract,47157005500,Black,143,9/18/2022,5,1,7/1/2023
Census Tract,47157005600,Black,143,9/18/2022,8,4.25,7/1/2023
Census Tract,47157005700,Black,143,9/18/2022,2,2.25,7/1/2023
Census Tract,47157005800,Black,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157005900,Black,143,9/18/2022,2,3,7/1/2023
Census Tract,47157006000,Black,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157006200,Black,143,9/18/2022,1,0.25,7/1/2023
Census Tract,47157006300,White,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157006400,Black,143,9/18/2022,0,1,7/1/2023
Census Tract,47157006500,Black,143,9/18/2022,3,5.25,7/1/2023
Census Tract,47157006600,White,143,9/18/2022,1,0.5,7/1/2023
Census Tract,47157006700,Black,143,9/18/2022,5,3.5,7/1/2023
Census Tract,47157006800,Black,143,9/18/2022,2,1.75,7/1/2023
Census Tract,47157006900,Black,143,9/18/2022,1,0.75,7/1/2023
Census Tract,47157007000,Black,143,9/18/2022,4,5,7/1/2023
Census Tract,47157007100,White,143,9/18/2022,1,0,7/1/2023
Census Tract,47157007200,White,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157007300,Other,143,9/18/2022,3,1.25,7/1/2023
Census Tract,47157007400,White,143,9/18/2022,4,2.25,7/1/2023
Census Tract,47157007500,Black,143,9/18/2022,2,1.25,7/1/2023
Census Tract,47157007810,Black,143,9/18/2022,1,1.5,7/1/2023
Census Tract,47157007821,Black,143,9/18/2022,2,4.25,7/1/2023
Census Tract,47157007822,Black,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157007900,Black,143,9/18/2022,9,3.5,7/1/2023
Census Tract,47157008000,Black,143,9/18/2022,13,2.75,7/1/2023
Census Tract,47157008110,Black,143,9/18/2022,0,2.25,7/1/2023
Census Tract,47157008120,Black,143,9/18/2022,6,2.75,7/1/2023
Census Tract,47157008200,Black,143,9/18/2022,5,4,7/1/2023
Census Tract,47157008500,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157008600,White,143,9/18/2022,13,1.75,7/1/2023
Census Tract,47157008700,White,143,9/18/2022,2,3.75,7/1/2023
Census Tract,47157008800,Other,143,9/18/2022,2,0.25,7/1/2023
Census Tract,47157008900,Other,143,9/18/2022,2,8.5,7/1/2023
Census Tract,47157009100,Latinx,143,9/18/2022,1,0.25,7/1/2023
Census Tract,47157009200,White,143,9/18/2022,1,0.25,7/1/2023
Census Tract,47157009300,White,143,9/18/2022,1,2.5,7/1/2023
Census Tract,47157009400,White,143,9/18/2022,1,0.25,7/1/2023
Census Tract,47157009500,White,143,9/18/2022,0,0.75,7/1/2023
Census Tract,47157009600,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157009700,Black,143,9/18/2022,1,2,7/1/2023
Census Tract,47157009800,Other,143,9/18/2022,2,2,7/1/2023
Census Tract,47157009901,Other,143,9/18/2022,2,4,7/1/2023
Census Tract,47157009902,Black,143,9/18/2022,1,4.75,7/1/2023
Census Tract,47157010000,Black,143,9/18/2022,4,6,7/1/2023
Census Tract,47157010110,Black,143,9/18/2022,7,5,7/1/2023
Census Tract,47157010120,Black,143,9/18/2022,1,5.25,7/1/2023
Census Tract,47157010210,Black,143,9/18/2022,4,4.5,7/1/2023
Census Tract,47157010220,Black,143,9/18/2022,2,3.5,7/1/2023
Census Tract,47157010300,Black,143,9/18/2022,0,2,7/1/2023
Census Tract,47157010500,Black,143,9/18/2022,28,1.75,7/1/2023
Census Tract,47157010610,Black,143,9/18/2022,1,4.5,7/1/2023
Census Tract,47157010620,Black,143,9/18/2022,3,9.5,7/1/2023
Census Tract,47157010630,Black,143,9/18/2022,0,5.25,7/1/2023
Census Tract,47157010710,Black,143,9/18/2022,0,3.5,7/1/2023
Census Tract,47157010720,Black,143,9/18/2022,0,29.5,7/1/2023
Census Tract,47157010810,Black,143,9/18/2022,0,8.25,7/1/2023
Census Tract,47157010820,Black,143,9/18/2022,0,3,7/1/2023
Census Tract,47157011010,Black,143,9/18/2022,0,3.25,7/1/2023
Census Tract,47157011020,Black,143,9/18/2022,0,4,7/1/2023
Census Tract,47157011100,Black,143,9/18/2022,1,0.75,7/1/2023
Census Tract,47157011200,Black,143,9/18/2022,3,1,7/1/2023
Census Tract,47157011300,Black,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157011400,Black,143,9/18/2022,9,3.25,7/1/2023
Census Tract,47157011500,Black,143,9/18/2022,3,1,7/1/2023
Census Tract,47157011600,Black,143,9/18/2022,5,0.75,7/1/2023
Census Tract,47157011700,Black,143,9/18/2022,0,0,7/1/2023
Census Tract,47157011800,Other,143,9/18/2022,4,4.75,7/1/2023
Census Tract,47157020101,Black,143,9/18/2022,4,2,7/1/2023
Census Tract,47157020102,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157020210,White,143,9/18/2022,4,1.75,7/1/2023
Census Tract,47157020221,White,143,9/18/2022,2,0.25,7/1/2023
Census Tract,47157020222,Other,143,9/18/2022,1,1.5,7/1/2023
Census Tract,47157020300,White,143,9/18/2022,1,1.25,7/1/2023
Census Tract,47157020400,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157020511,Black,143,9/18/2022,0,1,7/1/2023
Census Tract,47157020512,Black,143,9/18/2022,3,5,7/1/2023
Census Tract,47157020521,Black,143,9/18/2022,2,0.75,7/1/2023
Census Tract,47157020523,Black,143,9/18/2022,3,1.75,7/1/2023
Census Tract,47157020524,Black,143,9/18/2022,6,2.5,7/1/2023
Census Tract,47157020531,Black,143,9/18/2022,1,7.5,7/1/2023
Census Tract,47157020532,Black,143,9/18/2022,1,13,7/1/2023
Census Tract,47157020541,Black,143,9/18/2022,3,3,7/1/2023
Census Tract,47157020542,Black,143,9/18/2022,28,11.5,7/1/2023
Census Tract,47157020610,Black,143,9/18/2022,14,4.5,7/1/2023
Census Tract,47157020621,Black,143,9/18/2022,9,14.25,7/1/2023
Census Tract,47157020622,White,143,9/18/2022,4,2.25,7/1/2023
Census Tract,47157020632,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157020633,White,143,9/18/2022,1,0.25,7/1/2023
Census Tract,47157020634,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157020635,White,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157020642,White,143,9/18/2022,0,1,7/1/2023
Census Tract,47157020643,White,143,9/18/2022,1,1.5,7/1/2023
Census Tract,47157020644,Black,143,9/18/2022,0,3.25,7/1/2023
Census Tract,47157020651,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157020652,White,143,9/18/2022,0,1,7/1/2023
Census Tract,47157020700,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157020810,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157020820,White,143,9/18/2022,1,0.5,7/1/2023
Census Tract,47157020831,White,143,9/18/2022,1,2.25,7/1/2023
Census Tract,47157020832,White,143,9/18/2022,0,1,7/1/2023
Census Tract,47157020900,White,143,9/18/2022,0,1.75,7/1/2023
Census Tract,47157021010,Black,143,9/18/2022,18,11,7/1/2023
Census Tract,47157021020,White,143,9/18/2022,0,2.5,7/1/2023
Census Tract,47157021111,Black,143,9/18/2022,13,3.25,7/1/2023
Census Tract,47157021112,Other,143,9/18/2022,1,1.75,7/1/2023
Census Tract,47157021113,Other,143,9/18/2022,4,0.75,7/1/2023
Census Tract,47157021121,Black,143,9/18/2022,8,3.5,7/1/2023
Census Tract,47157021122,Other,143,9/18/2022,0,56.25,7/1/2023
Census Tract,47157021124,Other,143,9/18/2022,2,2.75,7/1/2023
Census Tract,47157021125,White,143,9/18/2022,5,2.25,7/1/2023
Census Tract,47157021126,Other,143,9/18/2022,8,3.5,7/1/2023
Census Tract,47157021135,Black,143,9/18/2022,6,5.25,7/1/2023
Census Tract,47157021136,White,143,9/18/2022,1,1,7/1/2023
Census Tract,47157021137,White,143,9/18/2022,1,5,7/1/2023
Census Tract,47157021138,Black,143,9/18/2022,12,1.25,7/1/2023
Census Tract,47157021139,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157021140,White,143,9/18/2022,0,12.5,7/1/2023
Census Tract,47157021141,Black,143,9/18/2022,7,7.75,7/1/2023
Census Tract,47157021142,White,143,9/18/2022,8,1,7/1/2023
Census Tract,47157021200,Black,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021311,White,143,9/18/2022,0,0.5,7/1/2023
Census Tract,47157021312,White,143,9/18/2022,0,1.25,7/1/2023
Census Tract,47157021320,White,143,9/18/2022,7,2.25,7/1/2023
Census Tract,47157021331,White,143,9/18/2022,2,0.75,7/1/2023
Census Tract,47157021333,Black,143,9/18/2022,3,16.75,7/1/2023
Census Tract,47157021334,Black,143,9/18/2022,15,8.75,7/1/2023
Census Tract,47157021341,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021342,Other,143,9/18/2022,16,14.25,7/1/2023
Census Tract,47157021351,White,143,9/18/2022,3,0.25,7/1/2023
Census Tract,47157021352,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021353,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021410,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021420,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021430,White,143,9/18/2022,2,0,7/1/2023
Census Tract,47157021510,Black,143,9/18/2022,47,14.5,7/1/2023
Census Tract,47157021520,Other,143,9/18/2022,8,1.75,7/1/2023
Census Tract,47157021530,White,143,9/18/2022,1,0,7/1/2023
Census Tract,47157021540,White,143,9/18/2022,0,0.75,7/1/2023
Census Tract,47157021611,White,143,9/18/2022,0,0.25,7/1/2023
Census Tract,47157021612,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021613,White,143,9/18/2022,0,0,7/1/2023
Census Tract,47157021620,Black,143,9/18/2022,0,0.75,7/1/2023
Census Tract,47157021710,Black,143,9/18/2022,6,20.75,7/1/2023
Census Tract,47157021721,Black,143,9/18/2022,67,28,7/1/2023
Census Tract,47157021724,Black,143,9/18/2022,0,3.25,7/1/2023
Census Tract,47157021725,Black,143,9/18/2022,23,32,7/1/2023
Census Tract,47157021726,Black,143,9/18/2022,29,14,7/1/2023
Census Tract,47157021731,Black,143,9/18/2022,0,5.5,7/1/2023
